id,user_id,age,consent_commercial,consent_research,created_at_in_epoch,created_at,current_language,described_identity,first_language,gender,phone_model,id,user_id_num,audio_id,string_id,affect,last_modified,phone_position,id,audio_id,chunk_name,script,file_location,file_name,shout_level
157,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,40-60,t,t,1652694731,"Mon, 16 May 2022 09:52:11 +0000",English,,English,Woman,Apple iPhone,3364,157,shout_data_b45554ae-50f0-4efa-8753-129d22e462c8.wav,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,joy,"Tue, 02 Aug 2022 04:25:01 +0000",Place your phone in your pocket 6/19,28761,3364,/final/chunkb.wav,the thunder break craze,shout-data\shout-data\shout_data_b45554ae-50f0-4efa-8753-129d22e462c8\final\chunkb.wav,/media/data/shout-data/shout_data_b45554ae-50f0-4efa-8753-129d22e462c8.wav,shout 
157,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,40-60,t,t,1652694731,"Mon, 16 May 2022 09:52:11 +0000",English,,English,Woman,Apple iPhone,3364,157,shout_data_b45554ae-50f0-4efa-8753-129d22e462c8.wav,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,joy,"Tue, 02 Aug 2022 04:25:01 +0000",Place your phone in your pocket 6/19,28762,3364,/final/chunkc.wav,the thunder break craze,shout-data\shout-data\shout_data_b45554ae-50f0-4efa-8753-129d22e462c8\final\chunkc.wav,/media/data/shout-data/shout_data_b45554ae-50f0-4efa-8753-129d22e462c8.wav,shout 
95,user_1fac2101-a84c-4e2a-84eb-4415f5842262,25-39,t,t,1654823230,"Fri, 10 Jun 2022 01:07:10 +0000",English,,English,Woman,Samsung,3361,95,shout_data_b4c1db5d-5b42-4635-963f-b198d06ba736.wav,user_1fac2101-a84c-4e2a-84eb-4415f5842262,anger,"Tue, 02 Aug 2022 04:25:02 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,28757,3361,/final/chunka.wav,the thunder break craze,shout-data\shout-data\shout_data_b4c1db5d-5b42-4635-963f-b198d06ba736\final\chunka.wav,/media/data/shout-data/shout_data_b4c1db5d-5b42-4635-963f-b198d06ba736.wav,no-shout
95,user_1fac2101-a84c-4e2a-84eb-4415f5842262,25-39,t,t,1654823230,"Fri, 10 Jun 2022 01:07:10 +0000",English,,English,Woman,Samsung,3361,95,shout_data_b4c1db5d-5b42-4635-963f-b198d06ba736.wav,user_1fac2101-a84c-4e2a-84eb-4415f5842262,anger,"Tue, 02 Aug 2022 04:25:02 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,28758,3361,/final/chunkb.wav,the thunder break craze,shout-data\shout-data\shout_data_b4c1db5d-5b42-4635-963f-b198d06ba736\final\chunkb.wav,/media/data/shout-data/shout_data_b4c1db5d-5b42-4635-963f-b198d06ba736.wav,no-shout
95,user_1fac2101-a84c-4e2a-84eb-4415f5842262,25-39,t,t,1654823230,"Fri, 10 Jun 2022 01:07:10 +0000",English,,English,Woman,Samsung,3361,95,shout_data_b4c1db5d-5b42-4635-963f-b198d06ba736.wav,user_1fac2101-a84c-4e2a-84eb-4415f5842262,anger,"Tue, 02 Aug 2022 04:25:02 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,28759,3361,/final/chunkc.wav,the thunder break craze,shout-data\shout-data\shout_data_b4c1db5d-5b42-4635-963f-b198d06ba736\final\chunkc.wav,/media/data/shout-data/shout_data_b4c1db5d-5b42-4635-963f-b198d06ba736.wav,shout 
26,user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,1654320197,"Sat, 04 Jun 2022 05:23:17 +0000",English,,Chinese,Woman,Iphone X,3358,26,shout_data_b53ad6a1-e6ba-43e6-bf60-1047159e026e.wav,user_8f564685-354f-48fb-8cb9-7acd77d1200e,disgust,"Tue, 02 Aug 2022 04:25:03 +0000",Place your phone in your pocket 6/19,28754,3358,/final/chunka.wav,join the Ear Look club,shout-data\shout-data\shout_data_b53ad6a1-e6ba-43e6-bf60-1047159e026e\final\chunka.wav,/media/data/shout-data/shout_data_b53ad6a1-e6ba-43e6-bf60-1047159e026e.wav,no-shout
26,user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,1654320197,"Sat, 04 Jun 2022 05:23:17 +0000",English,,Chinese,Woman,Iphone X,3358,26,shout_data_b53ad6a1-e6ba-43e6-bf60-1047159e026e.wav,user_8f564685-354f-48fb-8cb9-7acd77d1200e,disgust,"Tue, 02 Aug 2022 04:25:03 +0000",Place your phone in your pocket 6/19,28755,3358,/final/chunkb.wav,join the Ear Look club,shout-data\shout-data\shout_data_b53ad6a1-e6ba-43e6-bf60-1047159e026e\final\chunkb.wav,/media/data/shout-data/shout_data_b53ad6a1-e6ba-43e6-bf60-1047159e026e.wav,no-shout
26,user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,1654320197,"Sat, 04 Jun 2022 05:23:17 +0000",English,,Chinese,Woman,Iphone X,3358,26,shout_data_b53ad6a1-e6ba-43e6-bf60-1047159e026e.wav,user_8f564685-354f-48fb-8cb9-7acd77d1200e,disgust,"Tue, 02 Aug 2022 04:25:03 +0000",Place your phone in your pocket 6/19,28756,3358,/final/chunkc.wav,join the Ear Look club,shout-data\shout-data\shout_data_b53ad6a1-e6ba-43e6-bf60-1047159e026e\final\chunkc.wav,/media/data/shout-data/shout_data_b53ad6a1-e6ba-43e6-bf60-1047159e026e.wav,shout 
124,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,60 and over,t,t,1654979340,"Sat, 11 Jun 2022 20:29:00 +0000",english,,english,Man,microsoft surface,505,124,shout_data_b55d7a35-646c-4a60-a461-38266289c0d5.wav,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,disgust,"Tue, 02 Aug 2022 04:25:04 +0000",Place phone on the opposite side of the room face up on any surface 12/19,25554,505,/final/chunk00.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_b55d7a35-646c-4a60-a461-38266289c0d5\final\chunk00.wav,/media/data/shout-data/shout_data_b55d7a35-646c-4a60-a461-38266289c0d5.wav,shout 
124,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,60 and over,t,t,1654979340,"Sat, 11 Jun 2022 20:29:00 +0000",english,,english,Man,microsoft surface,505,124,shout_data_b55d7a35-646c-4a60-a461-38266289c0d5.wav,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,disgust,"Tue, 02 Aug 2022 04:25:04 +0000",Place phone on the opposite side of the room face up on any surface 12/19,25555,505,/final/chunk20.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_b55d7a35-646c-4a60-a461-38266289c0d5\final\chunk20.wav,/media/data/shout-data/shout_data_b55d7a35-646c-4a60-a461-38266289c0d5.wav,no-shout
124,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,60 and over,t,t,1654979340,"Sat, 11 Jun 2022 20:29:00 +0000",english,,english,Man,microsoft surface,505,124,shout_data_b55d7a35-646c-4a60-a461-38266289c0d5.wav,user_55e53fee-cd3b-4536-87fa-767cd2ca0594,disgust,"Tue, 02 Aug 2022 04:25:04 +0000",Place phone on the opposite side of the room face up on any surface 12/19,25556,505,/final/chunk30.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_b55d7a35-646c-4a60-a461-38266289c0d5\final\chunk30.wav,/media/data/shout-data/shout_data_b55d7a35-646c-4a60-a461-38266289c0d5.wav,no-shout
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,3355,150,shout_data_b57e1daa-ee62-49d8-ac17-16e43c9914e6.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,disgust,"Tue, 02 Aug 2022 04:25:06 +0000",Place phone 1-2 meters away in a bag 11/19,28751,3355,/final/chunka.wav,ripped ocean jumper,shout-data\shout-data\shout_data_b57e1daa-ee62-49d8-ac17-16e43c9914e6\final\chunka.wav,/media/data/shout-data/shout_data_b57e1daa-ee62-49d8-ac17-16e43c9914e6.wav,no-shout
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,3355,150,shout_data_b57e1daa-ee62-49d8-ac17-16e43c9914e6.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,disgust,"Tue, 02 Aug 2022 04:25:06 +0000",Place phone 1-2 meters away in a bag 11/19,28752,3355,/final/chunkb.wav,ripped ocean jumper,shout-data\shout-data\shout_data_b57e1daa-ee62-49d8-ac17-16e43c9914e6\final\chunkb.wav,/media/data/shout-data/shout_data_b57e1daa-ee62-49d8-ac17-16e43c9914e6.wav,no-shout
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,3355,150,shout_data_b57e1daa-ee62-49d8-ac17-16e43c9914e6.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,disgust,"Tue, 02 Aug 2022 04:25:06 +0000",Place phone 1-2 meters away in a bag 11/19,28753,3355,/final/chunkc.wav,ripped ocean jumper,shout-data\shout-data\shout_data_b57e1daa-ee62-49d8-ac17-16e43c9914e6\final\chunkc.wav,/media/data/shout-data/shout_data_b57e1daa-ee62-49d8-ac17-16e43c9914e6.wav,shout 
44,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,1654095556,"Wed, 01 Jun 2022 14:59:16 +0000",English,,English,Woman,Iphone11,3352,44,shout_data_b5a89119-5f1d-46ae-b55e-09d55f0873fc.wav,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,neutral,"Tue, 02 Aug 2022 04:25:07 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,28748,3352,/final/chunka.wav,snowy meteor down the chimney,shout-data\shout-data\shout_data_b5a89119-5f1d-46ae-b55e-09d55f0873fc\final\chunka.wav,/media/data/shout-data/shout_data_b5a89119-5f1d-46ae-b55e-09d55f0873fc.wav,no-shout
44,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,1654095556,"Wed, 01 Jun 2022 14:59:16 +0000",English,,English,Woman,Iphone11,3352,44,shout_data_b5a89119-5f1d-46ae-b55e-09d55f0873fc.wav,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,neutral,"Tue, 02 Aug 2022 04:25:07 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,28749,3352,/final/chunkb.wav,snowy meteor down the chimney,shout-data\shout-data\shout_data_b5a89119-5f1d-46ae-b55e-09d55f0873fc\final\chunkb.wav,/media/data/shout-data/shout_data_b5a89119-5f1d-46ae-b55e-09d55f0873fc.wav,shout 
44,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,1654095556,"Wed, 01 Jun 2022 14:59:16 +0000",English,,English,Woman,Iphone11,3352,44,shout_data_b5a89119-5f1d-46ae-b55e-09d55f0873fc.wav,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,neutral,"Tue, 02 Aug 2022 04:25:07 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,28750,3352,/final/chunkc.wav,snowy meteor down the chimney,shout-data\shout-data\shout_data_b5a89119-5f1d-46ae-b55e-09d55f0873fc\final\chunkc.wav,/media/data/shout-data/shout_data_b5a89119-5f1d-46ae-b55e-09d55f0873fc.wav,shout 
157,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,40-60,t,t,1652694731,"Mon, 16 May 2022 09:52:11 +0000",English,,English,Woman,Apple iPhone,3349,157,shout_data_b5d311af-45e9-4376-ad4b-fe71b56faee3.wav,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,sadness,"Tue, 02 Aug 2022 04:25:08 +0000",Hold your phone next to your face with your hand covering the mic 3/19,28745,3349,/final/chunka.wav,five special guest treasures,shout-data\shout-data\shout_data_b5d311af-45e9-4376-ad4b-fe71b56faee3\final\chunka.wav,/media/data/shout-data/shout_data_b5d311af-45e9-4376-ad4b-fe71b56faee3.wav,no-shout
157,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,40-60,t,t,1652694731,"Mon, 16 May 2022 09:52:11 +0000",English,,English,Woman,Apple iPhone,3349,157,shout_data_b5d311af-45e9-4376-ad4b-fe71b56faee3.wav,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,sadness,"Tue, 02 Aug 2022 04:25:08 +0000",Hold your phone next to your face with your hand covering the mic 3/19,28746,3349,/final/chunkb.wav,five special guest treasures,shout-data\shout-data\shout_data_b5d311af-45e9-4376-ad4b-fe71b56faee3\final\chunkb.wav,/media/data/shout-data/shout_data_b5d311af-45e9-4376-ad4b-fe71b56faee3.wav,shout 
157,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,40-60,t,t,1652694731,"Mon, 16 May 2022 09:52:11 +0000",English,,English,Woman,Apple iPhone,3349,157,shout_data_b5d311af-45e9-4376-ad4b-fe71b56faee3.wav,user_b17db1c2-0dc1-4b29-98a3-f6263c45c1f5,sadness,"Tue, 02 Aug 2022 04:25:08 +0000",Hold your phone next to your face with your hand covering the mic 3/19,28747,3349,/final/chunkc.wav,five special guest treasures,shout-data\shout-data\shout_data_b5d311af-45e9-4376-ad4b-fe71b56faee3\final\chunkc.wav,/media/data/shout-data/shout_data_b5d311af-45e9-4376-ad4b-fe71b56faee3.wav,shout 
65,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,25-39,t,t,1649499560,"Sat, 09 Apr 2022 10:19:20 +0000",English,,English,Man,IPhone,184,65,shout_data_b62f4fc2-a1bb-4774-994f-4149f3aed68d.wav,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,surprise,"Tue, 02 Aug 2022 04:25:09 +0000",Place your phone in a bag and hold it next to your hip 7/19,28742,184,/final/chunka.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_b62f4fc2-a1bb-4774-994f-4149f3aed68d\final\chunka.wav,/media/data/shout-data/shout_data_b62f4fc2-a1bb-4774-994f-4149f3aed68d.wav,shout 
65,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,25-39,t,t,1649499560,"Sat, 09 Apr 2022 10:19:20 +0000",English,,English,Man,IPhone,184,65,shout_data_b62f4fc2-a1bb-4774-994f-4149f3aed68d.wav,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,surprise,"Tue, 02 Aug 2022 04:25:09 +0000",Place your phone in a bag and hold it next to your hip 7/19,28743,184,/final/chunkb.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_b62f4fc2-a1bb-4774-994f-4149f3aed68d\final\chunkb.wav,/media/data/shout-data/shout_data_b62f4fc2-a1bb-4774-994f-4149f3aed68d.wav,shout 
65,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,25-39,t,t,1649499560,"Sat, 09 Apr 2022 10:19:20 +0000",English,,English,Man,IPhone,184,65,shout_data_b62f4fc2-a1bb-4774-994f-4149f3aed68d.wav,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,surprise,"Tue, 02 Aug 2022 04:25:09 +0000",Place your phone in a bag and hold it next to your hip 7/19,28744,184,/final/chunkc.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_b62f4fc2-a1bb-4774-994f-4149f3aed68d\final\chunkc.wav,/media/data/shout-data/shout_data_b62f4fc2-a1bb-4774-994f-4149f3aed68d.wav,shout 
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,374,123,shout_data_b67c0dec-1e67-47a1-80f4-ef915f54c7da.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,neutral,"Tue, 02 Aug 2022 04:25:10 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,28739,374,/final/chunka.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_b67c0dec-1e67-47a1-80f4-ef915f54c7da\final\chunka.wav,/media/data/shout-data/shout_data_b67c0dec-1e67-47a1-80f4-ef915f54c7da.wav,no-shout
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,374,123,shout_data_b67c0dec-1e67-47a1-80f4-ef915f54c7da.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,neutral,"Tue, 02 Aug 2022 04:25:10 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,28740,374,/final/chunkb.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_b67c0dec-1e67-47a1-80f4-ef915f54c7da\final\chunkb.wav,/media/data/shout-data/shout_data_b67c0dec-1e67-47a1-80f4-ef915f54c7da.wav,shout 
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,374,123,shout_data_b67c0dec-1e67-47a1-80f4-ef915f54c7da.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,neutral,"Tue, 02 Aug 2022 04:25:10 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,28741,374,/final/chunkc.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_b67c0dec-1e67-47a1-80f4-ef915f54c7da\final\chunkc.wav,/media/data/shout-data/shout_data_b67c0dec-1e67-47a1-80f4-ef915f54c7da.wav,shout 
104,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,25-39,t,t,1653919822,"Mon, 30 May 2022 14:10:22 +0000",Norwegian,,Norwegian,Man,One + 8,318,104,shout_data_b68a013e-38e5-4027-8143-f92156c4dcc5.wav,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,fear,"Tue, 02 Aug 2022 04:25:11 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,19795,318,/final/chunk10.wav,ripped ocean jumper,shout-data\shout-data\shout_data_b68a013e-38e5-4027-8143-f92156c4dcc5\final\chunk10.wav,/media/data/shout-data/shout_data_b68a013e-38e5-4027-8143-f92156c4dcc5.wav,no-shout
66,user_60ce4076-8a9c-4dd7-bf80-ab87d181479c,18-24,t,t,1655663197,"Sun, 19 Jun 2022 18:26:37 +0000",English,,Portuguese,Woman,Galaxy S10,539,66,shout_data_b68ab003-6b36-46fa-9ff0-52117241e593.wav,user_60ce4076-8a9c-4dd7-bf80-ab87d181479c,joy,"Tue, 02 Aug 2022 04:25:12 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,28736,539,/final/chunka.wav,wolf ring lights are fantastic,shout-data\shout-data\shout_data_b68ab003-6b36-46fa-9ff0-52117241e593\final\chunka.wav,/media/data/shout-data/shout_data_b68ab003-6b36-46fa-9ff0-52117241e593.wav,no-shout
66,user_60ce4076-8a9c-4dd7-bf80-ab87d181479c,18-24,t,t,1655663197,"Sun, 19 Jun 2022 18:26:37 +0000",English,,Portuguese,Woman,Galaxy S10,539,66,shout_data_b68ab003-6b36-46fa-9ff0-52117241e593.wav,user_60ce4076-8a9c-4dd7-bf80-ab87d181479c,joy,"Tue, 02 Aug 2022 04:25:12 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,28737,539,/final/chunkb.wav,wolf ring lights are fantastic,shout-data\shout-data\shout_data_b68ab003-6b36-46fa-9ff0-52117241e593\final\chunkb.wav,/media/data/shout-data/shout_data_b68ab003-6b36-46fa-9ff0-52117241e593.wav,shout 
66,user_60ce4076-8a9c-4dd7-bf80-ab87d181479c,18-24,t,t,1655663197,"Sun, 19 Jun 2022 18:26:37 +0000",English,,Portuguese,Woman,Galaxy S10,539,66,shout_data_b68ab003-6b36-46fa-9ff0-52117241e593.wav,user_60ce4076-8a9c-4dd7-bf80-ab87d181479c,joy,"Tue, 02 Aug 2022 04:25:12 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,28738,539,/final/chunkc.wav,wolf ring lights are fantastic,shout-data\shout-data\shout_data_b68ab003-6b36-46fa-9ff0-52117241e593\final\chunkc.wav,/media/data/shout-data/shout_data_b68ab003-6b36-46fa-9ff0-52117241e593.wav,shout 
65,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,25-39,t,t,1649499560,"Sat, 09 Apr 2022 10:19:20 +0000",English,,English,Man,IPhone,3337,65,shout_data_b6a244ac-8503-4246-b8b8-ac83c7f8d429.wav,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,surprise,"Tue, 02 Aug 2022 04:25:14 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,28733,3337,/final/chunka.wav,wolf ring lights are fantastic,shout-data\shout-data\shout_data_b6a244ac-8503-4246-b8b8-ac83c7f8d429\final\chunka.wav,/media/data/shout-data/shout_data_b6a244ac-8503-4246-b8b8-ac83c7f8d429.wav,no-shout
65,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,25-39,t,t,1649499560,"Sat, 09 Apr 2022 10:19:20 +0000",English,,English,Man,IPhone,3337,65,shout_data_b6a244ac-8503-4246-b8b8-ac83c7f8d429.wav,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,surprise,"Tue, 02 Aug 2022 04:25:14 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,28734,3337,/final/chunkb.wav,wolf ring lights are fantastic,shout-data\shout-data\shout_data_b6a244ac-8503-4246-b8b8-ac83c7f8d429\final\chunkb.wav,/media/data/shout-data/shout_data_b6a244ac-8503-4246-b8b8-ac83c7f8d429.wav,no-shout
65,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,25-39,t,t,1649499560,"Sat, 09 Apr 2022 10:19:20 +0000",English,,English,Man,IPhone,3337,65,shout_data_b6a244ac-8503-4246-b8b8-ac83c7f8d429.wav,user_afab8741-fdcc-4f8b-937a-0f0f1e8a4030,surprise,"Tue, 02 Aug 2022 04:25:14 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,28735,3337,/final/chunkc.wav,wolf ring lights are fantastic,shout-data\shout-data\shout_data_b6a244ac-8503-4246-b8b8-ac83c7f8d429\final\chunkc.wav,/media/data/shout-data/shout_data_b6a244ac-8503-4246-b8b8-ac83c7f8d429.wav,shout 
28,user_19911d07-2d96-40e4-a867-f5a11ac97499,25-39,t,t,1652722807,"Mon, 16 May 2022 17:40:07 +0000",English,,English,Man,s21 ultra,1610,28,shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac.wav,user_19911d07-2d96-40e4-a867-f5a11ac97499,surprise,"Tue, 02 Aug 2022 04:25:15 +0000",Place your phone in a bag and hold it next to your hip 7/19,28730,1610,/final/chunka.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac\final\chunka.wav,/media/data/shout-data/shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac.wav,no-shout
28,user_19911d07-2d96-40e4-a867-f5a11ac97499,25-39,t,t,1652722807,"Mon, 16 May 2022 17:40:07 +0000",English,,English,Man,s21 ultra,1610,28,shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac.wav,user_19911d07-2d96-40e4-a867-f5a11ac97499,surprise,"Tue, 02 Aug 2022 04:25:15 +0000",Place your phone in a bag and hold it next to your hip 7/19,28731,1610,/final/chunkb.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac\final\chunkb.wav,/media/data/shout-data/shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac.wav,no-shout
28,user_19911d07-2d96-40e4-a867-f5a11ac97499,25-39,t,t,1652722807,"Mon, 16 May 2022 17:40:07 +0000",English,,English,Man,s21 ultra,1610,28,shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac.wav,user_19911d07-2d96-40e4-a867-f5a11ac97499,surprise,"Tue, 02 Aug 2022 04:25:15 +0000",Place your phone in a bag and hold it next to your hip 7/19,28732,1610,/final/chunkc.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac\final\chunkc.wav,/media/data/shout-data/shout_data_b6a3f240-30fc-4fe6-b41d-dd3764cbbbac.wav,shout 
52,user_76c83e9b-f319-4cfa-8f81-f59b2cebdbda,25-39,t,t,1650722364,"Sat, 23 Apr 2022 13:59:24 +0000",English,,English,Woman,One plus 7T,514,52,shout_data_b6a913e9-69d6-4bd9-b8f0-dbc13e796e6a.wav,user_76c83e9b-f319-4cfa-8f81-f59b2cebdbda,sadness,"Tue, 02 Aug 2022 04:25:16 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,28727,514,/final/chunka.wav,join the Ear Look club,shout-data\shout-data\shout_data_b6a913e9-69d6-4bd9-b8f0-dbc13e796e6a\final\chunka.wav,/media/data/shout-data/shout_data_b6a913e9-69d6-4bd9-b8f0-dbc13e796e6a.wav,no-shout
52,user_76c83e9b-f319-4cfa-8f81-f59b2cebdbda,25-39,t,t,1650722364,"Sat, 23 Apr 2022 13:59:24 +0000",English,,English,Woman,One plus 7T,514,52,shout_data_b6a913e9-69d6-4bd9-b8f0-dbc13e796e6a.wav,user_76c83e9b-f319-4cfa-8f81-f59b2cebdbda,sadness,"Tue, 02 Aug 2022 04:25:16 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,28728,514,/final/chunkb.wav,join the Ear Look club,shout-data\shout-data\shout_data_b6a913e9-69d6-4bd9-b8f0-dbc13e796e6a\final\chunkb.wav,/media/data/shout-data/shout_data_b6a913e9-69d6-4bd9-b8f0-dbc13e796e6a.wav,no-shout
52,user_76c83e9b-f319-4cfa-8f81-f59b2cebdbda,25-39,t,t,1650722364,"Sat, 23 Apr 2022 13:59:24 +0000",English,,English,Woman,One plus 7T,514,52,shout_data_b6a913e9-69d6-4bd9-b8f0-dbc13e796e6a.wav,user_76c83e9b-f319-4cfa-8f81-f59b2cebdbda,sadness,"Tue, 02 Aug 2022 04:25:16 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,28729,514,/final/chunkc.wav,join the Ear Look club,shout-data\shout-data\shout_data_b6a913e9-69d6-4bd9-b8f0-dbc13e796e6a\final\chunkc.wav,/media/data/shout-data/shout_data_b6a913e9-69d6-4bd9-b8f0-dbc13e796e6a.wav,shout 
86,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,1652642792,"Sun, 15 May 2022 19:26:32 +0000",English,,English,Man,iPhone 11,668,86,shout_data_b6f1fe15-2e30-4b7b-b901-0d764e44c336.wav,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,fear,"Tue, 02 Aug 2022 04:25:16 +0000",Place phone on the opposite side of the room in a bag 15/19,26951,668,/final/chunk00.wav,five special guest treasures,shout-data\shout-data\shout_data_b6f1fe15-2e30-4b7b-b901-0d764e44c336\final\chunk00.wav,/media/data/shout-data/shout_data_b6f1fe15-2e30-4b7b-b901-0d764e44c336.wav,no-shout
86,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,1652642792,"Sun, 15 May 2022 19:26:32 +0000",English,,English,Man,iPhone 11,668,86,shout_data_b6f1fe15-2e30-4b7b-b901-0d764e44c336.wav,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,fear,"Tue, 02 Aug 2022 04:25:16 +0000",Place phone on the opposite side of the room in a bag 15/19,26950,668,/final/chunk01.wav,five special guest treasures,shout-data\shout-data\shout_data_b6f1fe15-2e30-4b7b-b901-0d764e44c336\final\chunk01.wav,/media/data/shout-data/shout_data_b6f1fe15-2e30-4b7b-b901-0d764e44c336.wav,no-shout
