id,user_id,age,consent_commercial,consent_research,created_at_in_epoch,created_at,current_language,described_identity,first_language,gender,phone_model,id,user_id,audio_id,string_id,affect,last_modified,phone_position,file_name,id,audio_id,chunk_name,script,file_location
102,user_34f00da0-e615-4aef-a40a-8ff9f94921a0,25-39,t,t,1655772535,"Tue, 21 Jun 2022 00:48:55 +0000",English,,English,Woman,iPhone 13,4213,102,shout_data_44b9f4c7-68bc-4e16-9ce6-6cad02b9c9eb.wav,user_34f00da0-e615-4aef-a40a-8ff9f94921a0,fear,"Tue, 02 Aug 2022 04:16:30 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_44b9f4c7-68bc-4e16-9ce6-6cad02b9c9eb.wav,29611,4213,/final/chunkc.wav,birds make new jingles,shout-data\shout-data\shout_data_44b9f4c7-68bc-4e16-9ce6-6cad02b9c9eb\final\chunkc.wav
56,user_8f04825c-dcf5-4df5-81fa-34219039884b,18-24,t,t,1655741128,"Mon, 20 Jun 2022 16:05:28 +0000",English,,English,Woman,iPhone XR,4216,56,shout_data_4400940f-3d6a-4dca-b738-58052695e208.wav,user_8f04825c-dcf5-4df5-81fa-34219039884b,fear,"Tue, 02 Aug 2022 04:16:27 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_4400940f-3d6a-4dca-b738-58052695e208.wav,29612,4216,/final/chunka.wav,ripped ocean jumper,shout-data\shout-data\shout_data_4400940f-3d6a-4dca-b738-58052695e208\final\chunka.wav
56,user_8f04825c-dcf5-4df5-81fa-34219039884b,18-24,t,t,1655741128,"Mon, 20 Jun 2022 16:05:28 +0000",English,,English,Woman,iPhone XR,4216,56,shout_data_4400940f-3d6a-4dca-b738-58052695e208.wav,user_8f04825c-dcf5-4df5-81fa-34219039884b,fear,"Tue, 02 Aug 2022 04:16:27 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_4400940f-3d6a-4dca-b738-58052695e208.wav,29613,4216,/final/chunkb.wav,ripped ocean jumper,shout-data\shout-data\shout_data_4400940f-3d6a-4dca-b738-58052695e208\final\chunkb.wav
56,user_8f04825c-dcf5-4df5-81fa-34219039884b,18-24,t,t,1655741128,"Mon, 20 Jun 2022 16:05:28 +0000",English,,English,Woman,iPhone XR,4216,56,shout_data_4400940f-3d6a-4dca-b738-58052695e208.wav,user_8f04825c-dcf5-4df5-81fa-34219039884b,fear,"Tue, 02 Aug 2022 04:16:27 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_4400940f-3d6a-4dca-b738-58052695e208.wav,29614,4216,/final/chunkc.wav,ripped ocean jumper,shout-data\shout-data\shout_data_4400940f-3d6a-4dca-b738-58052695e208\final\chunkc.wav
122,user_1508b1e4-6d01-470f-b817-838977df7952,25-39,t,t,1650695255,"Sat, 23 Apr 2022 06:27:35 +0000",English,,English,Man,iPhone,4219,122,shout_data_43add9e1-aa98-4c6b-954d-5fdbc372491a.wav,user_1508b1e4-6d01-470f-b817-838977df7952,anger,"Tue, 02 Aug 2022 04:16:26 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_43add9e1-aa98-4c6b-954d-5fdbc372491a.wav,29615,4219,/final/chunka.wav,ripped ocean jumper,shout-data\shout-data\shout_data_43add9e1-aa98-4c6b-954d-5fdbc372491a\final\chunka.wav
122,user_1508b1e4-6d01-470f-b817-838977df7952,25-39,t,t,1650695255,"Sat, 23 Apr 2022 06:27:35 +0000",English,,English,Man,iPhone,4219,122,shout_data_43add9e1-aa98-4c6b-954d-5fdbc372491a.wav,user_1508b1e4-6d01-470f-b817-838977df7952,anger,"Tue, 02 Aug 2022 04:16:26 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_43add9e1-aa98-4c6b-954d-5fdbc372491a.wav,29616,4219,/final/chunkb.wav,ripped ocean jumper,shout-data\shout-data\shout_data_43add9e1-aa98-4c6b-954d-5fdbc372491a\final\chunkb.wav
122,user_1508b1e4-6d01-470f-b817-838977df7952,25-39,t,t,1650695255,"Sat, 23 Apr 2022 06:27:35 +0000",English,,English,Man,iPhone,4219,122,shout_data_43add9e1-aa98-4c6b-954d-5fdbc372491a.wav,user_1508b1e4-6d01-470f-b817-838977df7952,anger,"Tue, 02 Aug 2022 04:16:26 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_43add9e1-aa98-4c6b-954d-5fdbc372491a.wav,29617,4219,/final/chunkc.wav,ripped ocean jum,shout-data\shout-data\shout_data_43add9e1-aa98-4c6b-954d-5fdbc372491a\final\chunkc.wav
57,user_776c8b71-7583-450f-94e5-8279084950e3,40-60,t,t,1650666411,"Fri, 22 Apr 2022 22:26:51 +0000",English,,English,Man,iPhone 7+,4222,57,shout_data_4380d36a-8f7a-4c8e-877a-37cc73e7eca9.wav,user_776c8b71-7583-450f-94e5-8279084950e3,disgust,"Tue, 02 Aug 2022 04:16:26 +0000",Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_4380d36a-8f7a-4c8e-877a-37cc73e7eca9.wav,29618,4222,/final/chunka.wav,five special guest treasures,shout-data\shout-data\shout_data_4380d36a-8f7a-4c8e-877a-37cc73e7eca9\final\chunka.wav
57,user_776c8b71-7583-450f-94e5-8279084950e3,40-60,t,t,1650666411,"Fri, 22 Apr 2022 22:26:51 +0000",English,,English,Man,iPhone 7+,4222,57,shout_data_4380d36a-8f7a-4c8e-877a-37cc73e7eca9.wav,user_776c8b71-7583-450f-94e5-8279084950e3,disgust,"Tue, 02 Aug 2022 04:16:26 +0000",Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_4380d36a-8f7a-4c8e-877a-37cc73e7eca9.wav,29619,4222,/final/chunkb.wav,five special guest treasures,shout-data\shout-data\shout_data_4380d36a-8f7a-4c8e-877a-37cc73e7eca9\final\chunkb.wav
57,user_776c8b71-7583-450f-94e5-8279084950e3,40-60,t,t,1650666411,"Fri, 22 Apr 2022 22:26:51 +0000",English,,English,Man,iPhone 7+,4222,57,shout_data_4380d36a-8f7a-4c8e-877a-37cc73e7eca9.wav,user_776c8b71-7583-450f-94e5-8279084950e3,disgust,"Tue, 02 Aug 2022 04:16:26 +0000",Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_4380d36a-8f7a-4c8e-877a-37cc73e7eca9.wav,29620,4222,/final/chunkc.wav,five special guest treasures,shout-data\shout-data\shout_data_4380d36a-8f7a-4c8e-877a-37cc73e7eca9\final\chunkc.wav
156,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,40-60,t,t,1653191991,"Sun, 22 May 2022 03:59:51 +0000",English,,English,Woman,I phone7,4225,156,shout_data_43172dbe-c34f-4b01-b6bd-221cc8d3b8ea.wav,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,neutral,"Tue, 02 Aug 2022 04:16:24 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_43172dbe-c34f-4b01-b6bd-221cc8d3b8ea.wav,29621,4225,/final/chunka.wav,fluffy yogurt baseboard  division,shout-data\shout-data\shout_data_43172dbe-c34f-4b01-b6bd-221cc8d3b8ea\final\chunka.wav
156,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,40-60,t,t,1653191991,"Sun, 22 May 2022 03:59:51 +0000",English,,English,Woman,I phone7,4225,156,shout_data_43172dbe-c34f-4b01-b6bd-221cc8d3b8ea.wav,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,neutral,"Tue, 02 Aug 2022 04:16:24 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_43172dbe-c34f-4b01-b6bd-221cc8d3b8ea.wav,29622,4225,/final/chunkb.wav,fluffy yogurt baseboard  division,shout-data\shout-data\shout_data_43172dbe-c34f-4b01-b6bd-221cc8d3b8ea\final\chunkb.wav
156,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,40-60,t,t,1653191991,"Sun, 22 May 2022 03:59:51 +0000",English,,English,Woman,I phone7,4225,156,shout_data_43172dbe-c34f-4b01-b6bd-221cc8d3b8ea.wav,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,neutral,"Tue, 02 Aug 2022 04:16:24 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_43172dbe-c34f-4b01-b6bd-221cc8d3b8ea.wav,29623,4225,/final/chunkc.wav,fluffy yogurt baseboard  division,shout-data\shout-data\shout_data_43172dbe-c34f-4b01-b6bd-221cc8d3b8ea\final\chunkc.wav
120,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,1649468524,"Sat, 09 Apr 2022 01:42:04 +0000",English,,English,Man,Samsung Z-Fold 2,4228,120,shout_data_42c4b106-82c0-4ae3-88f6-55f711d2b498.wav,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,anger,"Tue, 02 Aug 2022 04:16:21 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_42c4b106-82c0-4ae3-88f6-55f711d2b498.wav,29624,4228,/final/chunka.wav,another dog secretary show,shout-data\shout-data\shout_data_42c4b106-82c0-4ae3-88f6-55f711d2b498\final\chunka.wav
120,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,1649468524,"Sat, 09 Apr 2022 01:42:04 +0000",English,,English,Man,Samsung Z-Fold 2,4228,120,shout_data_42c4b106-82c0-4ae3-88f6-55f711d2b498.wav,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,anger,"Tue, 02 Aug 2022 04:16:21 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_42c4b106-82c0-4ae3-88f6-55f711d2b498.wav,29625,4228,/final/chunkb.wav,another dog secretary show,shout-data\shout-data\shout_data_42c4b106-82c0-4ae3-88f6-55f711d2b498\final\chunkb.wav
120,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,25-39,t,t,1649468524,"Sat, 09 Apr 2022 01:42:04 +0000",English,,English,Man,Samsung Z-Fold 2,4228,120,shout_data_42c4b106-82c0-4ae3-88f6-55f711d2b498.wav,user_ab2aa238-b678-4daa-9a03-0510fc20b4ca,anger,"Tue, 02 Aug 2022 04:16:21 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_42c4b106-82c0-4ae3-88f6-55f711d2b498.wav,29626,4228,/final/chunkc.wav,another dog secretary show,shout-data\shout-data\shout_data_42c4b106-82c0-4ae3-88f6-55f711d2b498\final\chunkc.wav
60,user_cf7ad049-aa6e-4129-b467-71899542f4d8,18-24,t,t,1646707287,"Tue, 08 Mar 2022 02:41:27 +0000",English,,Swahili,Man,Samsung A52,4231,60,shout_data_42b00402-ee35-4f8e-9e75-37c5ecbc0a35.wav,user_cf7ad049-aa6e-4129-b467-71899542f4d8,neutral,"Tue, 02 Aug 2022 04:16:20 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_42b00402-ee35-4f8e-9e75-37c5ecbc0a35.wav,29627,4231,/final/chunka.wav,birds make new jingles,shout-data\shout-data\shout_data_42b00402-ee35-4f8e-9e75-37c5ecbc0a35\final\chunka.wav
60,user_cf7ad049-aa6e-4129-b467-71899542f4d8,18-24,t,t,1646707287,"Tue, 08 Mar 2022 02:41:27 +0000",English,,Swahili,Man,Samsung A52,4231,60,shout_data_42b00402-ee35-4f8e-9e75-37c5ecbc0a35.wav,user_cf7ad049-aa6e-4129-b467-71899542f4d8,neutral,"Tue, 02 Aug 2022 04:16:20 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_42b00402-ee35-4f8e-9e75-37c5ecbc0a35.wav,29628,4231,/final/chunkb.wav,birds make new jingle,shout-data\shout-data\shout_data_42b00402-ee35-4f8e-9e75-37c5ecbc0a35\final\chunkb.wav
60,user_cf7ad049-aa6e-4129-b467-71899542f4d8,18-24,t,t,1646707287,"Tue, 08 Mar 2022 02:41:27 +0000",English,,Swahili,Man,Samsung A52,4231,60,shout_data_42b00402-ee35-4f8e-9e75-37c5ecbc0a35.wav,user_cf7ad049-aa6e-4129-b467-71899542f4d8,neutral,"Tue, 02 Aug 2022 04:16:20 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_42b00402-ee35-4f8e-9e75-37c5ecbc0a35.wav,29629,4231,/final/chunkc.wav,birds make new jingles,shout-data\shout-data\shout_data_42b00402-ee35-4f8e-9e75-37c5ecbc0a35\final\chunkc.wav
86,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,1652642792,"Sun, 15 May 2022 19:26:32 +0000",English,,English,Man,iPhone 11,450,86,shout_data_8037bd53-482d-480a-8ef2-3b11ff6d4a1a.wav,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,anger,"Tue, 02 Aug 2022 04:20:52 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_8037bd53-482d-480a-8ef2-3b11ff6d4a1a.wav,29630,450,/final/chunkb.wav,the thunder break craze,shout-data\shout-data\shout_data_8037bd53-482d-480a-8ef2-3b11ff6d4a1a\final\chunkb.wav
86,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,25-39,t,t,1652642792,"Sun, 15 May 2022 19:26:32 +0000",English,,English,Man,iPhone 11,450,86,shout_data_8037bd53-482d-480a-8ef2-3b11ff6d4a1a.wav,user_8df227ec-8e51-4111-b3ee-ac2c5fc90500,anger,"Tue, 02 Aug 2022 04:20:52 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_8037bd53-482d-480a-8ef2-3b11ff6d4a1a.wav,29631,450,/final/chunka.wav,the thunder break craze,shout-data\shout-data\shout_data_8037bd53-482d-480a-8ef2-3b11ff6d4a1a\final\chunka.wav
73,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,40-60,t,t,1651605468,"Tue, 03 May 2022 19:17:48 +0000",English,,English,Man,iPhone 12 mini,346,73,shout_data_7fd242b6-951d-4d32-a11f-cfe1191e24a6.wav,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,fear,"Tue, 02 Aug 2022 04:20:52 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_7fd242b6-951d-4d32-a11f-cfe1191e24a6.wav,29632,346,/final/chunka.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_7fd242b6-951d-4d32-a11f-cfe1191e24a6\final\chunka.wav
73,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,40-60,t,t,1651605468,"Tue, 03 May 2022 19:17:48 +0000",English,,English,Man,iPhone 12 mini,346,73,shout_data_7fd242b6-951d-4d32-a11f-cfe1191e24a6.wav,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,fear,"Tue, 02 Aug 2022 04:20:52 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_7fd242b6-951d-4d32-a11f-cfe1191e24a6.wav,29633,346,/final/chunkb.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_7fd242b6-951d-4d32-a11f-cfe1191e24a6\final\chunkb.wav
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,954,123,shout_data_7e7e02c2-a817-46a0-acbd-876a0032fa01.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,joy,"Tue, 02 Aug 2022 04:20:45 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_7e7e02c2-a817-46a0-acbd-876a0032fa01.wav,29634,954,/final/chunkb.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_7e7e02c2-a817-46a0-acbd-876a0032fa01\final\chunkb.wav
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,954,123,shout_data_7e7e02c2-a817-46a0-acbd-876a0032fa01.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,joy,"Tue, 02 Aug 2022 04:20:45 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_7e7e02c2-a817-46a0-acbd-876a0032fa01.wav,29635,954,/final/chunkc.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_7e7e02c2-a817-46a0-acbd-876a0032fa01\final\chunkc.wav
73,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,40-60,t,t,1651605468,"Tue, 03 May 2022 19:17:48 +0000",English,,English,Man,iPhone 12 mini,1737,73,shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff.wav,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,disgust,"Tue, 02 Aug 2022 04:20:45 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff.wav,29636,1737,/final/chunka.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff\final\chunka.wav
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,1603,123,shout_data_7dfc768b-a52c-4ceb-9654-ab8321824410.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,anger,"Tue, 02 Aug 2022 04:20:44 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_7dfc768b-a52c-4ceb-9654-ab8321824410.wav,29637,1603,/final/chunkb.wav,birds make new jingles,shout-data\shout-data\shout_data_7dfc768b-a52c-4ceb-9654-ab8321824410\final\chunkb.wav
128,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,25-39,t,t,1654087501,"Wed, 01 Jun 2022 12:45:01 +0000",English,,English,Woman,Samsung Galaxy s8+,1744,128,shout_data_7dc8df00-6451-44ba-9d0f-8b68a67d7bf6.wav,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,disgust,"Tue, 02 Aug 2022 04:20:42 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_7dc8df00-6451-44ba-9d0f-8b68a67d7bf6.wav,29638,1744,/final/chunka.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_7dc8df00-6451-44ba-9d0f-8b68a67d7bf6\final\chunka.wav
128,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,25-39,t,t,1654087501,"Wed, 01 Jun 2022 12:45:01 +0000",English,,English,Woman,Samsung Galaxy s8+,1744,128,shout_data_7dc8df00-6451-44ba-9d0f-8b68a67d7bf6.wav,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,disgust,"Tue, 02 Aug 2022 04:20:42 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_7dc8df00-6451-44ba-9d0f-8b68a67d7bf6.wav,29639,1744,/final/chunkc.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_7dc8df00-6451-44ba-9d0f-8b68a67d7bf6\final\chunkc.wav
153,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,25-39,t,t,1655662905,"Sun, 19 Jun 2022 18:21:45 +0000",English,,English,Woman,Iphone,1748,153,shout_data_7cfc20d6-c694-4078-9cc8-e1f90606ab9f.wav,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,joy,"Tue, 02 Aug 2022 04:20:40 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_7cfc20d6-c694-4078-9cc8-e1f90606ab9f.wav,29640,1748,/final/chunka.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_7cfc20d6-c694-4078-9cc8-e1f90606ab9f\final\chunka.wav
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,1753,159,shout_data_7c86ef21-b1a8-4841-a27f-0832f8d73790.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,disgust,"Tue, 02 Aug 2022 04:20:37 +0000",Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_7c86ef21-b1a8-4841-a27f-0832f8d73790.wav,29641,1753,/final/chunkb.wav,another dog secretary show,shout-data\shout-data\shout_data_7c86ef21-b1a8-4841-a27f-0832f8d73790\final\chunkb.wav
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,1753,159,shout_data_7c86ef21-b1a8-4841-a27f-0832f8d73790.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,disgust,"Tue, 02 Aug 2022 04:20:37 +0000",Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_7c86ef21-b1a8-4841-a27f-0832f8d73790.wav,29642,1753,/final/chunkc.wav,another dog secretary show,shout-data\shout-data\shout_data_7c86ef21-b1a8-4841-a27f-0832f8d73790\final\chunkc.wav
55,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,40-60,t,t,1652696458,"Mon, 16 May 2022 10:20:58 +0000",English,,English,Woman,iPhone,987,55,shout_data_7bd4488d-58bd-4257-8b51-f8fb90c09b9d.wav,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,disgust,"Tue, 02 Aug 2022 04:20:34 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_7bd4488d-58bd-4257-8b51-f8fb90c09b9d.wav,29643,987,/final/chunkb.wav,ripped ocean jumper,shout-data\shout-data\shout_data_7bd4488d-58bd-4257-8b51-f8fb90c09b9d\final\chunkb.wav
55,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,40-60,t,t,1652696458,"Mon, 16 May 2022 10:20:58 +0000",English,,English,Woman,iPhone,987,55,shout_data_7bd4488d-58bd-4257-8b51-f8fb90c09b9d.wav,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,disgust,"Tue, 02 Aug 2022 04:20:34 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_7bd4488d-58bd-4257-8b51-f8fb90c09b9d.wav,29644,987,/final/chunkc.wav,ripped ocean jumper,shout-data\shout-data\shout_data_7bd4488d-58bd-4257-8b51-f8fb90c09b9d\final\chunkc.wav
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,1114,159,shout_data_7ad7164e-b4ad-4325-97ea-4d482e7f8532.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,disgust,"Tue, 02 Aug 2022 04:20:30 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_7ad7164e-b4ad-4325-97ea-4d482e7f8532.wav,29645,1114,/final/chunkb.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_7ad7164e-b4ad-4325-97ea-4d482e7f8532\final\chunkb.wav
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,1114,159,shout_data_7ad7164e-b4ad-4325-97ea-4d482e7f8532.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,disgust,"Tue, 02 Aug 2022 04:20:30 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_7ad7164e-b4ad-4325-97ea-4d482e7f8532.wav,29646,1114,/final/chunkc.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_7ad7164e-b4ad-4325-97ea-4d482e7f8532\final\chunkc.wav
144,user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,1649962544,"Thu, 14 Apr 2022 18:55:44 +0000",Russian,,Russian,Man,Xiaomi Redmi Note 8T,1762,144,shout_data_79b927eb-d45f-46d0-a6e5-3bd9ea4267d9.wav,user_384afcd7-8359-4900-8f93-9ad489709e95,disgust,"Tue, 02 Aug 2022 04:20:25 +0000",Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_79b927eb-d45f-46d0-a6e5-3bd9ea4267d9.wav,29647,1762,/final/chunkb.wav,birds make new jingles,shout-data\shout-data\shout_data_79b927eb-d45f-46d0-a6e5-3bd9ea4267d9\final\chunkb.wav
144,user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,1649962544,"Thu, 14 Apr 2022 18:55:44 +0000",Russian,,Russian,Man,Xiaomi Redmi Note 8T,1762,144,shout_data_79b927eb-d45f-46d0-a6e5-3bd9ea4267d9.wav,user_384afcd7-8359-4900-8f93-9ad489709e95,disgust,"Tue, 02 Aug 2022 04:20:25 +0000",Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_79b927eb-d45f-46d0-a6e5-3bd9ea4267d9.wav,29648,1762,/final/chunkc.wav,birds make new jingles,shout-data\shout-data\shout_data_79b927eb-d45f-46d0-a6e5-3bd9ea4267d9\final\chunkc.wav
138,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,1646795098,"Wed, 09 Mar 2022 03:04:58 +0000",English,,Tagalog,Woman,Iphone11,70,138,shout_data_78d1a5a3-1438-4f8d-9df3-7559bd1d85d3.wav,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,disgust,"Tue, 02 Aug 2022 04:20:22 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_78d1a5a3-1438-4f8d-9df3-7559bd1d85d3.wav,29649,70,/final/chunkb.wav,birds make new jingles,shout-data\shout-data\shout_data_78d1a5a3-1438-4f8d-9df3-7559bd1d85d3\final\chunkb.wav
138,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,25-39,t,t,1646795098,"Wed, 09 Mar 2022 03:04:58 +0000",English,,Tagalog,Woman,Iphone11,70,138,shout_data_78d1a5a3-1438-4f8d-9df3-7559bd1d85d3.wav,user_f39f7456-112f-4b99-ad53-9ac2b4dd3204,disgust,"Tue, 02 Aug 2022 04:20:22 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_78d1a5a3-1438-4f8d-9df3-7559bd1d85d3.wav,29650,70,/final/chunkc.wav,birds make new jingles,shout-data\shout-data\shout_data_78d1a5a3-1438-4f8d-9df3-7559bd1d85d3\final\chunkc.wav
51,user_9c978f5e-7864-4a51-a2f0-d18c67d37ee4,60 and over,t,t,1650396214,"Tue, 19 Apr 2022 19:23:34 +0000",English,,English,Man,iPhone,1764,51,shout_data_78b59940-0646-4a9d-8f7f-7b55e7a79484.wav,user_9c978f5e-7864-4a51-a2f0-d18c67d37ee4,anger,"Tue, 02 Aug 2022 04:20:21 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_78b59940-0646-4a9d-8f7f-7b55e7a79484.wav,29651,1764,/final/chunkb.wav,birds make new jingles,shout-data\shout-data\shout_data_78b59940-0646-4a9d-8f7f-7b55e7a79484\final\chunkb.wav
